"category","model","language","type","mean_similarity","version"
"ADJ:V","FastText","Polish","Derivation (different category)",0.167617692585913,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174221276103341,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.173630584065037,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176664266521675,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17129572337188,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176486213235192,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.179393508416421,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.172338698687746,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.1777469663458,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171297565656619,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176890150039,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.178537371740417,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176003818622638,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.175771526249755,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17922894242831,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.18341183980861,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17523447440531,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.173653344929061,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.170038366607878,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.181207948280932,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171803174909819,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.177357138679274,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.177517005021612,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176302876406182,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171208371850827,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.173461723040231,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174449953641492,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.16883296565262,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.170189550264986,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.178962301786885,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174294752366978,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.170888451532641,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.179846487732958,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.180369306731667,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.172738436338687,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171758605879162,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.178068635755227,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174480378798821,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.173924716436681,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174532255424489,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.179245969174472,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17890618058034,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.173379141060257,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.184510203192551,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174953583994105,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.182363270827705,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.169768600716396,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176275408675806,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171980888802581,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174597254141128,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176690180123036,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.175219562382036,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17322081801261,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176293964050985,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.17605233183236,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.180249632149767,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174523999625152,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176498041751871,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.168033279595891,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.177112236173741,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.180549318651316,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.180230634402336,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.180456958557514,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174571142408543,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176393233472972,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.176697711029884,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.172291956326887,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174333962542586,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171192090790328,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.175365804848692,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.171892801825314,"Shuffled"
"ADJ:V","FastText","Polish","Derivation (different category)",0.174559748920543,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.161404496052624,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.176312782786018,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.151665543353772,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.183764670089124,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.168370144391327,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.187680082087946,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.165362576965484,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.168860682164398,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.18153817088879,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.142120520863589,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.167890979069972,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.183298271896011,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.158632850683628,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.163106964174441,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.136699415267211,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.158759928601417,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.154895056718611,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.167608822741592,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.155567301782704,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.185970771189431,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.17967784692162,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.141007632174288,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.14272793816517,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.166976833018111,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.16299179683614,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.150596463126934,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.141064753563379,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.168424574988319,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.1745245200865,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.159735818509994,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.144439097117822,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.176927329798068,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.190791764735431,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.163030571499944,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.157787813592068,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.150572202313494,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.156845417228909,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.177333419048119,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.182670987256533,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.173092416365168,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.19782899799589,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.181161309320711,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.174561302495613,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.159434975805288,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.158869248746267,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.191557319430767,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.14675222305557,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.190162532408774,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.157563519845079,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.177413912426247,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.1627781741743,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.170459981927124,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.166442613170957,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.147711728909745,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.169346202413731,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.166074001982297,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.152515327055875,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.169482265512453,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.16364444143547,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.179101906152423,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.162254087398931,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.17501150233701,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.142715767008526,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.161889663407278,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.175391227642862,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.166522420478474,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.169653732853132,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.147228254498158,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.178635706341165,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.153601860046837,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.163015435302127,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.161369388456441,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.192415689978646,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.144389450872261,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.157402423669179,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.158116445704729,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.155033778054468,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.149256258733886,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.176857483373737,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.158300994687304,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.193261068281569,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.1680802921212,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.185802972111348,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.176881982025278,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.181439972664006,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.15821104481065,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.155037711560161,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.178616825058416,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.170996689646585,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.172629732125512,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.168570081322182,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.156714537100397,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.180498209211614,"Shuffled"
"ADV:ADJ","FastText","Polish","Derivation (different category)",0.179571849212152,"Shuffled"
